🕘️更新时间,#genre#
天津卫视,http://111.8.242.107:9999/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://1.196.193.27:808/hls/78/index.m3u8
天津卫视,http://183.131.246.250:9901/tsfile/live/0135_1.m3u8
天津卫视,http://218.58.136.82:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.223.84.120:9901/tsfile/live/0135_1.m3u8
西藏卫视,http://goo.bkpcp.top/mg/xzws
西藏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225638
西藏卫视,http://58.58.111.222:808/hls/48/index.m3u8
西藏卫视,http://110.42.96.4:44801/1000000002000015894/ystenlive/index.m3u8
西藏卫视,http://119.125.134.234:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.8.242.107:9999/tsfile/live/1061_1.m3u8
西藏卫视,http://58.254.14.69:808/hls/47/index.m3u8
西藏卫视,http://222.223.84.120:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://dsm.huarunguoji.top:35455/itv/6603041244077933770.m3u8?cdn=ystenlive
新疆卫视,http://goo.bkpcp.top/mg/xjws
新疆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010116
新疆卫视,http://58.58.111.222:808/hls/45/index.m3u8
新疆卫视,http://110.42.96.4:44801/1000000002000029441/ystenlive/index.m3u8
新疆卫视,http://119.125.134.234:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://111.8.242.107:9999/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.254.14.69:808/hls/48/index.m3u8
新疆卫视,http://222.223.84.120:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000029441.m3u8?cdn=ystenlive
云南卫视,http://39.164.180.36:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://goo.bkpcp.top/mg/ynws
云南卫视,http://183.255.10.90:6610/200000001898/460000089800010119/1.m3u8?IASHttpSessionId=OTT
云南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010119
云南卫视,http://58.58.111.222:808/hls/37/index.m3u8
云南卫视,http://110.42.96.4:44801/1000000002000024694/ystenlive/index.m3u8
云南卫视,http://119.125.134.234:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://1.196.193.27:808/hls/79/index.m3u8
云南卫视,http://1.195.30.9:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226516
延边卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266008.m3u8?cdn=ystenlive
延边卫视,https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://www.terrykang.xyz:35455/itv/1000000005000266008.m3u8?cdn=ystenlive

🔆高清频道🔆,#genre#
CCTV文化精品,http://119.125.134.234:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV文化精品,http://www.terrykang.xyz:35455/rptv/G_CCTV-WENHUA-CQ.m3u8?license=gitv
CCTV央视台球,http://www.terrykang.xyz:35455/rptv/G_TAIQIU-CQ.m3u8?license=gitv
CCTV央视台球,http://183.11.239.36:808/hls/73/index.m3u8
CCTV风云音乐,http://119.125.134.234:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云音乐,http://www.terrykang.xyz:35455/rptv/G_FENGYUNYY-CQ.m3u8?license=gitv
CCTV第一剧场,http://119.125.134.234:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV第一剧场,http://www.terrykang.xyz:35455/rptv/G_DIYIJC-CQ.m3u8?license=gitv
CCTV风云剧场,http://119.125.134.234:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV风云剧场,http://www.terrykang.xyz:35455/rptv/G_FENGYUNJC-CQ.m3u8?license=gitv
CCTV怀旧剧场,http://119.125.134.234:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV怀旧剧场,http://www.terrykang.xyz:35455/rptv/G_HUAIJIUJC-CQ.m3u8?license=gitv
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV女性时尚,http://www.terrykang.xyz:35455/rptv/G_NVXINGSS-CQ.m3u8?license=gitv
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV风云足球,http://www.terrykang.xyz:35455/rptv/G_FENGSHANGZQ-CQ.m3u8?license=gitv
CCTV风云足球,http://183.11.239.36:808/hls/133/index.m3u8
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8
CCTV电视指南,http://www.terrykang.xyz:35455/rptv/G_DIANSHIZN-CQ.m3u8?license=gitv
CCTV世界地理,http://119.125.134.234:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV世界地理,http://www.terrykang.xyz:35455/rptv/G_SHIJIEDL-CQ.m3u8?license=gitv
CCTV世界地理,http://183.11.239.36:808/hls/11/index.m3u8
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV兵器科技,http://www.terrykang.xyz:35455/rptv/G_BINGQIKJ-CQ.m3u8?license=gitv
央视台球,http://php.jdshipin.com/TVOD/iptv.php?id=ystq
央视台球,http://113.118.15.210:808/hls/73/index.m3u8
央视台球,http://183.11.239.36:808/hls/73/index.m3u8
电视指南,http://php.jdshipin.com/TVOD/iptv.php?id=dszn
电视指南,http://113.118.15.210:808/hls/13/index.m3u8
电视指南,http://183.11.239.36:808/hls/13/index.m3u8
风云足球,http://php.jdshipin.com/TVOD/iptv.php?id=fyzq
风云足球,http://58.254.14.69:808/hls/507/index.m3u8
风云足球,http://113.118.15.210:808/hls/133/index.m3u8
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
女性时尚,http://php.jdshipin.com/TVOD/iptv.php?id=nxss
女性时尚,http://113.118.15.210:808/hls/12/index.m3u8
女性时尚,http://183.11.239.36:808/hls/12/index.m3u8
卫生健康,http://php.jdshipin.com/TVOD/iptv.php?id=wsjk
第一剧场,http://php.jdshipin.com/TVOD/iptv.php?id=dyjc
第一剧场,http://113.118.15.210:808/hls/98/index.m3u8
第一剧场,http://183.11.239.36:808/hls/98/index.m3u8
风云剧场,http://php.jdshipin.com/TVOD/iptv.php?id=fyjc
风云剧场,http://113.118.15.210:808/hls/95/index.m3u8
风云剧场,http://183.11.239.36:808/hls/95/index.m3u8
风云音乐,http://php.jdshipin.com/TVOD/iptv.php?id=fyyy
风云音乐,http://113.118.15.210:808/hls/99/index.m3u8
风云音乐,http://183.11.239.36:808/hls/99/index.m3u8
怀旧剧场,http://php.jdshipin.com/TVOD/iptv.php?id=hjjc
怀旧剧场,http://113.118.15.210:808/hls/92/index.m3u8
怀旧剧场,http://183.11.239.36:808/hls/92/index.m3u8
高尔夫网球,http://php.jdshipin.com/TVOD/iptv.php?id=gefwq
央视文化精品,http://php.jdshipin.com/TVOD/iptv.php?id=whjp
央视文化精品,http://113.118.15.210:808/hls/97/index.m3u8
央视文化精品,http://183.11.239.36:808/hls/97/index.m3u8
世界地理,http://php.jdshipin.com/TVOD/iptv.php?id=sjdl
世界地理,http://113.118.15.210:808/hls/11/index.m3u8
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
兵器科技,http://php.jdshipin.com/TVOD/iptv.php?id=bqkj
兵器科技,http://113.118.15.210:808/hls/21/index.m3u8
兵器科技,http://183.11.239.36:808/hls/21/index.m3u8
老故事,http://php.jdshipin.com/cqyx.php?id=gushi
老故事,http://119.125.134.234:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
老故事,http://113.118.15.210:808/hls/26/index.m3u8
老故事,http://183.11.239.36:808/hls/26/index.m3u8
发现之旅,http://php.jdshipin.com/cqyx.php?id=faxian
发现之旅,http://120.55.49.231:3095/rtp/233.50.201.98:5140
中学生,http://php.jdshipin.com/cqyx.php?id=qicai
中学生,http://113.118.15.210:808/hls/24/index.m3u8
中学生,http://183.11.239.36:808/hls/24/index.m3u8
